Epoch,Loss,"L1 W1,1","L1 W2,1","L1 W1,2","L1 W2,2",L1 B1,L1 B2,"L2 W1,1","L2 W2,1",L2 B1,"L1 GW1,1","L1 GW2,1","L1 GW1,2","L1 GW2,2",L1 GB1,L1 GB2,"L2 GW1,1","L2 GW2,1",L2 GB1,Predicted Y1,Predicted Y2,Predicted Y3,Predicted Y4
2100,0.3541666656732777,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800343485239874,-0.02450232990086078,0.07045037895441053,-0.554654312133789,0.08168234778781595,-1.91549027306337e-08,2.4655830088704537e-08,8.923132810423339e-09,5.051246176890345e-09,2.47308634016008e-08,5.051246176890345e-09,-5.546540577938686e-08,-2.7094000287775087e-08,5.2319848009574345e-09,0.08333343281639713,0.29999993443489076,0.2833332300186157,0.03333341319406599
2200,0.35416666567327937,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800324635285386,-0.02450232841074466,0.07045037895441053,-0.554654312133789,0.08168234833030966,-4.823240047358013e-08,-1.2719368669422693e-09,7.866436391168462e-09,6.897700188801535e-10,-2.9619513952638954e-08,6.897700188801535e-10,-5.8285258575097035e-08,-2.9781554289343148e-08,-3.25396882772111e-09,0.08333342967126214,0.29999992847442625,0.28333322405815126,0.03333341128822269
2300,0.35416666567327937,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480036028837831,-0.02450232915580272,0.07045037895441053,-0.554654312133789,0.08168234830579309,-2.35229698830608e-08,2.3437493723577063e-08,7.644820954055835e-09,4.681545817675214e-10,1.892616410259507e-08,4.681545817675214e-10,-5.8285258575097035e-08,-2.9781554289343148e-08,-3.240575097152032e-09,0.08333343009775547,0.29999992847442625,0.28333322405815126,0.03333341088851966
2400,0.35416666567327726,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800347364922226,-0.024502330645918842,0.07045037895441053,-0.554654312133789,0.08168234783971684,-1.989019224879485e-08,2.392054057054338e-08,8.151645403131623e-09,4.2797587695986294e-09,2.3696875928180815e-08,4.2797587695986294e-09,-5.546540577938686e-08,-2.7094000287775087e-08,4.253641350260296e-09,0.08333343225115186,0.29999993443489076,0.2833332300186157,0.03333341180262436
2500,0.3541666656732792,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480033169616527,-0.024502328783273693,0.07045037895441053,-0.554654312133789,0.08168234826415813,-4.823240047358013e-08,-1.2719368669422693e-09,7.583918915088366e-09,4.072525428000515e-10,-2.9619513952638954e-08,4.072525428000515e-10,-5.8285258575097035e-08,-2.9781554289343148e-08,-3.5569655665312895e-09,0.08333342957481307,0.29999992847442625,0.28333322405815126,0.03333341077867544
2600,0.354166665673279,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800319161734884,-0.02450232952833175,0.07045037895441053,-0.554654312133789,0.08168234823116904,-4.823240047358013e-08,-1.2719368669422693e-09,7.080058850306158e-09,-9.660752198215066e-11,-2.9619513952638954e-08,-9.660752198215066e-11,-5.8285258575097035e-08,-2.9781554289343148e-08,-4.052621704886406e-09,0.08333342949225653,0.29999992847442625,0.28333322405815126,0.033333409869922545
2700,0.3541666656732767,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800354056046326,-0.02450232841074466,0.07045037895441053,-0.554654312133789,0.0816823478875989,-2.0579751236482486e-08,2.3230981582855748e-08,-1.8280965008443673e-08,-2.215285164197667e-08,2.2536053734256712e-08,-2.215285164197667e-08,-5.546540577938686e-08,-2.7094000287775087e-08,3.1552872314932757e-09,0.08333343135934683,0.29999993443489076,0.2833332300186157,0.03333341049772116
2800,0.3541666656732791,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800337378157035,-0.02450232915580272,0.07045037895441053,-0.554654312133789,0.08168234829951757,-4.823240047358013e-08,-1.2719368669422693e-09,7.363934884097038e-09,1.8726851180872455e-10,-2.9619513952638954e-08,1.8726851180872455e-10,-5.8285258575097035e-08,-2.9781554289343148e-08,-3.747177856894268e-09,0.08333342959114987,0.29999992847442625,0.28333322405815126,0.03333341038191406
2900,0.3541666656732762,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800326205320156,-0.02450233027338981,0.07045037895441053,-0.554654312133789,0.08168234800099299,-4.5082669686280504e-08,-1.2719368669422693e-09,7.063690787845188e-09,3.1918041543121936e-09,-2.646978316533932e-08,3.1918041543121936e-09,-5.546540577938686e-08,-2.7094000287775087e-08,2.0848688109254e-09,0.08333342987583023,0.29999993443489076,0.2833332300186157,0.03333340984040091
3000,0.35416666567327704,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800360500398934,-0.024502328783273693,0.07045037895441053,-0.554654312133789,0.08168234787277413,-1.956060557972706e-08,2.4250127239611174e-08,8.497455183942291e-09,4.625568550409298e-09,2.3264567516889655e-08,4.625568550409298e-09,-5.546540577938686e-08,-2.7094000287775087e-08,3.844594687052449e-09,0.08333343080936118,0.29999993443489076,0.2833332300186157,0.03333341242632172
3100,0.3541666656732775,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480034633376307,-0.02450232990086078,0.07045037895441053,-0.554654312133789,0.08168234769044033,-1.9421990060664033e-08,2.4388742758674204e-08,8.642897597610497e-09,4.771010964077505e-09,2.419668874154013e-08,4.771010964077505e-09,-5.546540577938686e-08,-2.7094000287775087e-08,4.726557278900146e-09,0.08333343231097104,0.29999993443489076,0.2833332300186157,0.03333341268863705
3200,0.35416666567327604,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800330258488625,-0.02450232841074466,0.07045037895441053,-0.554654312133789,0.08168234801534595,-4.5082669686280504e-08,-1.2719368669422693e-09,-1.8280965008443673e-08,-2.215285164197667e-08,-2.646978316533932e-08,-2.215285164197667e-08,-5.546540577938686e-08,-2.7094000287775087e-08,1.64181983564049e-09,0.08333342984587944,0.29999993443489076,0.2833332300186157,0.03333340898425376
3300,0.35416666567327654,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480036734662563,-0.02450232915580272,0.07045037895441053,-0.554654312133789,0.08168234792405542,-2.025887582135511e-08,2.3551856997983124e-08,7.764811726929115e-09,3.892925093396116e-09,2.2086322815084717e-08,3.892925093396116e-09,-5.546540577938686e-08,-2.7094000287775087e-08,2.7297559768157953e-09,0.08333342990107155,0.29999993443489076,0.2833332300186157,0.03333341110493392
3400,0.35416666567327704,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800349993175396,-0.024502330645918842,0.07045037895441053,-0.554654312133789,0.08168234774033181,-2.0143020407203953e-08,2.3667712412134278e-08,7.886371378162948e-09,4.0144847446299545e-09,2.3191219611362612e-08,4.0144847446299545e-09,-5.546540577938686e-08,-2.7094000287775087e-08,3.77519597805076e-09,0.0833334317727065,0.29999993443489076,0.2833332300186157,0.03333341132417899
3500,0.3541666656732792,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480033473125922,-0.024502328783273693,0.07045037895441053,-0.554654312133789,0.0816823482567969,-4.823240047358013e-08,-1.2719368669422693e-09,7.579382810263267e-09,4.027164379749592e-10,-2.9619513952638954e-08,4.027164379749592e-10,-5.8285258575097035e-08,-2.9781554289343148e-08,-3.5651481766763027e-09,0.0833334295666333,0.29999992847442625,0.28333322405815126,0.03333341077049567
3600,0.354166665673279,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800321905593358,-0.02450232952833175,0.07045037895441053,-0.554654312133789,0.08168234824420324,-4.823240047358013e-08,-1.2719368669422693e-09,7.08809082539119e-09,-8.85755468971185e-11,-2.9619513952638954e-08,-8.85755468971185e-11,-5.8285258575097035e-08,-2.9781554289343148e-08,-4.038138001760672e-09,0.08333342950674023,0.29999992847442625,0.28333322405815126,0.033333409884406244
3700,0.35416666567327765,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800354987926676,-0.02450232841074466,0.07045037895441053,-0.554654312133789,0.08168234804942642,-1.880403388554442e-08,2.500669893379382e-08,9.291270686162538e-09,5.41938405262954e-09,2.455941512380378e-08,5.41938405262954e-09,-5.546540577938686e-08,-2.7094000287775087e-08,5.069760788956046e-09,0.08333343182797819,0.29999993443489076,0.2833332300186157,0.03333341385803691
3800,0.3541666656732779,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480034429629776,-0.02450232915580272,0.07045037895441053,-0.554654312133789,0.08168234789893347,-1.864266110374047e-08,2.5168071715597763e-08,9.460587335752278e-09,5.588700702219285e-09,2.5318755092484935e-08,5.588700702219285e-09,-5.546540577938686e-08,-2.7094000287775087e-08,5.7882402870745865e-09,0.08333343295955728,0.29999993443489076,0.2833332300186157,0.033333414163416814
3900,0.35416666567327615,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480033031221454,-0.02450233027338981,0.07045037895441053,-0.554654312133789,0.0816823478390745,-4.5082669686280504e-08,-1.2719368669422693e-09,6.963941956428247e-09,3.0920553228952484e-09,-2.646978316533932e-08,3.0920553228952484e-09,-5.546540577938686e-08,-2.7094000287775087e-08,1.9049593902309426e-09,0.08333342969592081,0.29999993443489076,0.2833332300186157,0.03333340966049149
4000,0.35416666567327665,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800364785202557,-0.024502328783273693,0.07045037895441053,-0.554654312133789,0.08168234772338963,-1.9964316066989345e-08,2.3846416752348892e-08,8.07387507961721e-09,4.201988446084215e-09,2.2457147963450553e-08,4.201988446084215e-09,-5.546540577938686e-08,-2.7094000287775087e-08,3.0806276640760188e-09,0.08333343004539415,0.29999993443489076,0.2833332300186157,0.0333334116623547
4100,0.35416666567327715,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480035034040342,-0.02450232990086078,0.07045037895441053,-0.554654312133789,0.08168234762125337,-1.9752227586877786e-08,2.405850523246045e-08,8.296400011431613e-09,4.42451337789862e-09,2.353621084694169e-08,4.42451337789862e-09,-5.546540577938686e-08,-2.7094000287775087e-08,4.101620731944422e-09,0.08333343168603449,0.29999993443489076,0.2833332300186157,0.0333334120637005
4200,0.35416666567327615,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800335811067465,-0.024502330645918842,0.07045037895441053,-0.554654312133789,0.08168234807368435,-4.5082669686280504e-08,-1.2719368669422693e-09,6.866705604124944e-09,2.99481897059195e-09,-2.646978316533932e-08,2.99481897059195e-09,-5.546540577938686e-08,-2.7094000287775087e-08,1.936138005476096e-09,0.08333342993364852,0.29999993443489076,0.2833332300186157,0.03333340948512102
4300,0.35416666567327654,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480032029363124,-0.02450232915580272,0.07045037895441053,-0.554654312133789,0.08168234795163017,-4.5082669686280504e-08,-1.2719368669422693e-09,7.758581688221965e-09,3.886695054688971e-09,-2.646978316533932e-08,3.886695054688971e-09,-5.546540577938686e-08,-2.7094000287775087e-08,2.7185180329070137e-09,0.08333342988983361,0.29999993443489076,0.2833332300186157,0.03333341109369598
4400,0.35416666567327715,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480035253757209,-0.02450233027338981,0.07045037895441053,-0.554654312133789,0.08168234807408795,-1.9851942312243416e-08,2.3958790507094818e-08,8.191776856847359e-09,4.31989022331436e-09,2.355508001983253e-08,4.31989022331436e-09,-5.546540577938686e-08,-2.7094000287775087e-08,4.1194724076376584e-09,0.08333343191043523,0.29999993443489076,0.2833332300186157,0.03333341187500309
4500,0.3541666656732781,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800342986017877,-0.024502328783273693,0.07045037895441053,-0.554654312133789,0.0816823477054612,-1.843191981265591e-08,2.537881300668232e-08,9.681705392949879e-09,5.809818759416885e-09,2.5521941893202893e-08,5.809818759416885e-09,-5.546540577938686e-08,-2.7094000287775087e-08,5.980493256174668e-09,0.08333343294526116,0.29999993443489076,0.2833332300186157,0.033333414562218874
4600,0.35416666567327904,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800323106351965,-0.02450232952833175,0.07045037895441053,-0.554654312133789,0.08168234841171511,-4.823240047358013e-08,-1.2719368669422693e-09,7.191287210162044e-09,1.462083787373558e-11,-2.9619513952638954e-08,1.462083787373558e-11,-5.8285258575097035e-08,-2.9781554289343148e-08,-3.852015595384728e-09,0.08333342969286264,0.29999992847442625,0.28333322405815126,0.03333341007052865
4700,0.3541666656732765,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480035817268047,-0.02450232841074466,0.07045037895441053,-0.554654312133789,0.08168234793474198,-2.0839801351257853e-08,2.297093146808038e-08,-1.8280965008443673e-08,-2.215285164197667e-08,2.2015953504705976e-08,-2.215285164197667e-08,-5.546540577938686e-08,-2.7094000287775087e-08,2.6631738592186595e-09,0.08333343086723347,0.29999993443489076,0.2833332300186157,0.033333410005607786
4800,0.35416666567327787,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800346788414495,-0.02450232915580272,0.07045037895441053,-0.554654312133789,0.08168234795971614,-1.8778474242253656e-08,2.503225857708458e-08,9.318089411181066e-09,5.446202777648068e-09,2.504712881545857e-08,5.446202777648068e-09,-5.546540577938686e-08,-2.7094000287775087e-08,5.531228453037329e-09,0.08333343270254545,0.29999993443489076,0.2833332300186157,0.03333341390640498
4900,0.3541666656732789,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480033062466327,-0.02450232990086078,0.07045037895441053,-0.554654312133789,0.081682348357171,-4.823240047358013e-08,-1.2719368669422693e-09,6.915917794003688e-09,-2.6074857828461987e-10,-2.9619513952638954e-08,-2.6074857828461987e-10,-5.8285258575097035e-08,-2.9781554289343148e-08,-4.142117404626333e-09,0.0833334296093085,0.29999992847442625,0.28333322405815126,0.033333409573879175
5000,0.3541666656732768,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800365377333346,-0.024502328783273693,0.07045037895441053,-0.554654312133789,0.0816823479427228,-1.98592381650542e-08,2.3951494654284038e-08,8.184125732668689e-09,4.312239099135695e-09,2.2667305188406318e-08,4.312239099135695e-09,-5.546540577938686e-08,-2.7094000287775087e-08,3.279475890849426e-09,0.0833334302442438,0.29999993443489076,0.2833332300186157,0.033333411861201506
5100,0.3541666656732772,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800351535365774,-0.02450232990086078,0.07045037895441053,-0.554654312133789,0.08168234779381862,-1.9721208133205442e-08,2.4089524686132792e-08,8.328948553071312e-09,4.457061919538319e-09,2.3598252596457313e-08,4.457061919538319e-09,-5.546540577938686e-08,-2.7094000287775087e-08,4.160322930601979e-09,0.08333343174473669,0.29999993443489076,0.2833332300186157,0.0333334121224027
5200,0.35416666567327637,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480033810961282,-0.02450233027338981,0.07045037895441053,-0.554654312133789,0.08168234828703476,-4.5082669686280504e-08,-1.2719368669422693e-09,7.2399082284846356e-09,3.3680215949516417e-09,-2.646978316533932e-08,3.3680215949516417e-09,-5.546540577938686e-08,-2.7094000287775087e-08,2.4026917344599496e-09,0.08333343019365316,0.29999993443489076,0.2833332300186157,0.03333341015822384
5300,0.3541666656732764,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.003480032419055136,-0.02450232915580272,0.07045037895441053,-0.554654312133789,0.08168234782104093,-4.5082669686280504e-08,-1.2719368669422693e-09,7.678128355337325e-09,3.806241721804327e-09,-2.646978316533932e-08,3.806241721804327e-09,-5.546540577938686e-08,-2.7094000287775087e-08,2.573416679751972e-09,0.08333342974473226,0.29999993443489076,0.2833332300186157,0.03333341094859463
5400,0.35416666567327676,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800356705193005,-0.02450233027338981,0.07045037895441053,-0.554654312133789,0.08168234785480308,-2.0294206848348044e-08,2.3516525970990186e-08,7.727744133489976e-09,3.8558574999569825e-09,2.267055094762327e-08,3.8558574999569825e-09,-5.546540577938686e-08,-2.7094000287775087e-08,3.2825454354679096e-09,0.08333343107350685,0.29999993443489076,0.2833332300186157,0.033333411038077534
5500,0.35416666567327776,-0.05204066038131714,-0.17753177229315042,-0.40324086248874663,0.10826786160469057,-0.0034800346669643725,-0.024502328783273693,0.07045037895441053,-0.554654312133789,0.08168234765312263,-1.872797739110866e-08,2.5082755428229575e-08,9.371070319730278e-09,5.499183686197285e-09,2.4929823894126462e-08,5.499183686197285e-09,-5.546540577938686e-08,-2.7094000287775087e-08,5.420238835540659e-09,0.08333343238500675,0.29999993443489076,0.2833332300186157,0.03333341400196445
