Epoch,Loss,"L1 W1,1","L1 W2,1","L1 W1,2","L1 W2,2",L1 B1,L1 B2,"L2 W1,1","L2 W2,1",L2 B1,"L1 GW1,1","L1 GW2,1","L1 GW1,2","L1 GW2,2",L1 GB1,L1 GB2,"L2 GW1,1","L2 GW2,1",L2 GB1,Predicted Y1,Predicted Y2,Predicted Y3,Predicted Y4
1000,0.06134091573428594,-0.06329779028892517,-0.46975569128990174,-1.1599291920661927,-0.2646961510181427,-0.14834531396627426,0.16524938642978668,0.0953635334968567,-1.489548397064209,0.5847621178254485,0.0002901101420661492,0.000449579754592832,0.0018772006893072815,-0.0007690161692266805,0.0008531899995716831,0.0011341923067675452,-0.0008308434972548025,0.00023984006380711604,-0.00014862324708245317,0.01807811520411632,0.8777019540633774,0.8493904923379887,0.07435539040126282
1100,0.059667888354978216,-0.06645800471305847,-0.4733888566493988,-1.175807100534439,-0.2567570388317108,-0.15668072365224361,0.15404987335205078,0.10401422381401063,-1.4904677510261535,0.5859384140232577,0.00033371438464087366,0.00028045910728449996,0.0013321943978780494,-0.0008051116919034618,0.0008130540118656933,0.0010920633675027686,-0.0009004494553209715,-2.3352567052400108e-05,-0.00010060249053367443,0.014972689378373602,0.8816400922223693,0.8536876479774946,0.06843160186040217
1200,0.058249716158963315,-0.06987280249595643,-0.47539154887199403,-1.1870156109333039,-0.2487694919109344,-0.1645638182759285,0.14356410577893258,0.11335223317146306,-1.489456295967102,0.5869173392653465,0.00034585398074682427,0.00012462610195597157,0.0009344519300611903,-0.0007870968316694893,0.000761744233210498,0.0010029800642541945,-0.0009629808751867445,-0.00016446501736598582,-9.867761900750541e-05,0.012987844731287604,0.8845480434596539,0.8574519824120216,0.06323391378699054
1300,0.057027530611056684,-0.07332635521888733,-0.47593411803245544,-1.1948309779167174,-0.24109624028205873,-0.1718661941587925,0.1340172089636326,0.12319433689117429,-1.487349283695221,0.587939472682774,0.0003430351227791578,-1.060699924551063e-05,0.0006474644976208258,-0.0007456107082191506,0.0006974364299026122,0.0009077327141142141,-0.0010004714774737343,-0.0002494280013223847,-0.00010586679346716925,0.011588826530260114,0.8868196633891785,0.8609112728794571,0.058459220827268135
1400,0.05596850337310048,-0.07670297622680673,-0.47525428533554076,-1.2002229034900664,-0.23389828205108643,-0.17847951799631115,0.12540375217795371,0.13327499032020565,-1.4845638036727904,0.5890252823010087,0.0003312776613654553,-0.00011968065210795327,0.0004452041175511528,-0.0006933337155999011,0.000624878463395371,0.0008169140163261018,-0.0010114155114027859,-0.00030294318346585933,-0.0001106549112421554,0.010532355353552708,0.8886489674405311,0.8641492230235599,0.05398622034929303
1500,0.05505172749376484,-0.07993223667144775,-0.4736234724521637,-1.203933995962143,-0.2272536873817444,-0.18434849977493287,0.11766742765903473,0.14334858059883113,-1.4813554883003235,0.5901337040588259,0.00031400825351965607,-0.00020117326365038513,0.00030743918879920707,-0.0006356269454272401,0.0005495683712410992,0.000732176755479929,-0.001000019501263156,-0.0003351772315272777,-0.0001103163101902382,0.009694614850332076,0.8901474580838112,0.867190415164805,0.049771766435731016
1600,0.054261788572940464,-0.08297170400619507,-0.47131130695343015,-1.206520676612854,-0.22120149731636046,-0.18947056382894517,0.11074915193021298,0.15321650505065923,-1.477911376953125,0.5912135377526283,0.00029381682657003634,-0.00025663022846060356,0.00021724966863416809,-0.0005753390581162258,0.00047617883755322513,0.0006531376555812947,-0.0009713240884062496,-0.00035100443780493394,-0.00010515995478500499,0.009001237473353286,0.8913891608295671,0.8700369948652223,0.04580630700389178
1700,0.05358545965585857,-0.08580166697502137,-0.46856199502944945,-1.2083853006362915,-0.21575443148612977,-0.1938820008188486,0.10459548905491833,0.16273030042648315,-1.4743765711784362,0.5922229167073965,0.00027241624919156364,-0.00028957741031944743,0.00016058618212469247,-0.0005149149989236285,0.0004077064558884871,0.0005792802123209988,-0.0009299300342016581,-0.0003537572121206191,-9.636247784215938e-05,0.008402162637474949,0.8924278767553915,0.8726850682709483,0.04209297842826343
1800,0.05301026654435308,-0.0884189605712891,-0.4655775487422944,-1.2098028779029846,-0.21090500354766845,-0.19764182716608047,0.09915302516892552,0.17178225517272952,-1.4708682656288148,0.5931320961564779,0.000251292379050483,-0.00030450398739674913,0.0001260649744374232,-0.000456203229911976,0.00034593392894065973,0.0005108655365120114,-0.0008799493521204109,-0.00034639867639782863,-8.551066702580307e-05,0.007862424051572262,0.8933039853640367,0.875131930160569,0.038636900696315014
1900,0.052524060322734545,-0.09083008170127868,-0.46251735687255857,-1.2109508037567138,-0.20662760138511657,-0.20082146786153315,0.09436533445259557,0.18030427694320678,-1.4674728631973266,0.5939251920208335,0.00023115589296764937,-0.0003057478027898194,0.00010537118539916766,-0.0004007181894703286,0.0002916212166283577,0.00044822282130211786,-0.0008244474686941637,-0.0003315987741873862,-7.345504823206653e-05,0.0073588549668045355,0.8940492379188072,0.8773793745334842,0.0354393074663278
2000,0.052115154210066975,-0.09304541349411011,-0.4594966769218445,-1.2119366943836212,-0.2028826117515564,-0.20349469669163228,0.09017290407791734,0.18825528025627136,-1.4642514824867248,0.5945971835404634,0.00021222446974605147,-0.0002973331533581908,9.277654628549043e-05,-0.0003497319672778281,0.0002444994456851536,0.0003916699216233627,-0.0007660891213285748,-0.00031188622766251085,-6.135699961192301e-05,0.006876983234900545,0.8946879029084812,0.8794327964948024,0.03249641230931955
2100,0.05177257330252222,-0.09507837891578674,-0.4565946877002717,-1.2128208100795745,-0.19962220191955565,-0.20573173984885215,0.08651447892189026,0.19561708569526673,-1.4612436652183534,0.5951502306386829,0.00019466912731473538,-0.00028256790392617583,8.449348816874426e-05,-0.0003038071408763306,0.00020414898976922995,0.0003413207770023305,-0.0007069108377161036,-0.00028923181373299454,-4.979710481621664e-05,0.006409478732894077,0.8952391030325089,0.8813012172104209,0.029799546593369513
2200,0.05148634873357538,-0.0969426155090332,-0.45386132001876833,-1.2136339843273163,-0.1967944622039794,-0.20759646706283091,0.0833291256800294,0.20238961577415465,-1.4584707140922546,0.5955917404964566,0.00017846112518782087,-0.0002640482284846239,7.832000757197946e-05,-0.0002632234572821757,0.0001698468223764918,0.00029694164024930415,-0.0006484465095221361,-0.00026521524077083286,-3.9116606581056715e-05,0.005953763675825039,0.8957177037838846,0.8829961763942265,0.02733604668917165
2300,0.0512475886564057,-0.09865145683288574,-0.45132350325584414,-1.2143904209136962,-0.19434652328491211,-0.20914543084800244,0.08055866938084363,0.20858613848686214,-1.4559401154518128,0.5959318907931447,0.00016354108342967318,-0.0002437137415768127,7.29916090794173e-05,-0.00022775137161729552,0.000140802435583964,0.00025823852049597053,-0.0005918385008138458,-0.00024096900073430108,-2.9506764963126804e-05,0.005510002070877828,0.8961355535975599,0.8845304631031468,0.025090672602925662
2400,0.0510486053952238,-0.10021724104881287,-0.44899230599403384,-1.2150956869125367,-0.19222795963287354,-0.21042729429900647,0.07814926840364933,0.21422918438911442,-1.4536492466926574,0.5961819497868419,0.000149864260356475,-0.00022291135511522415,6.793872509015258e-05,-0.00019706701108147,0.00011632698510198273,0.00022469778602953304,-0.0005378369629946542,-0.00021728495111431284,-2.102586856836845e-05,0.0050797621158380985,0.8965021873744263,0.8859173952470882,0.023046782482239774
2500,0.05088279167795449,-0.10165150165557861,-0.4468674004077912,-1.2157498955726624,-0.1903924226760864,-0.2114835660904646,0.07605237774550914,0.21934760212898258,-1.4515904068946839,0.5963533878326416,0.0001371939513319271,-0.00020256627477693352,6.288340756591568e-05,-0.000170877880405117,9.551949146384757e-05,0.0001955834258751536,-0.0004869725100073559,-0.00019466709040073484,-1.3763083347852005e-05,0.004665130782086642,0.8968251306607271,0.8871700747426076,0.021187531129828574
2600,0.050744544920639144,-0.10296483039855957,-0.44494129419326783,-1.2163542926311492,-0.18879997730255127,-0.21234897188842297,0.07422573380172252,0.22397430539131163,-1.4497502446174622,0.5964572511613369,0.0001256387371995501,-0.0001832389687592703,5.781516215428847e-05,-0.00014856899457313247,7.80007948776398e-05,0.0001704496381080273,-0.0004394692101735544,-0.00017344442725600808,-7.516076561855098e-06,0.004268053088571842,0.8971108295692829,0.8883014235485461,0.01949623302421058
2700,0.050629186423293095,-0.10416746735572815,-0.4432021677494049,-1.2169074237346649,-0.1874141812324524,-0.21305303387343882,0.07263146676123142,0.22814370989799498,-1.4481157422065736,0.5965033588930965,0.0001150783034972793,-0.00016515925391332652,5.273881378153435e-05,-0.00012940212726347884,6.321774748699129e-05,0.00014903937594680142,-0.0003954841862517591,-0.0001537868615431951,-2.11046824462231e-06,0.0038900379850929485,0.8973648238537862,0.8893232542352052,0.017957163493059612
2800,0.05053281363942767,-0.10526858568191529,-0.4416360199451447,-1.2174091577529906,-0.18620306253433228,-0.21362029425799847,0.071237613260746,0.23189089894294743,-1.4466697812080382,0.5965008277446031,0.00010530283900606847,-0.00014863113336788055,4.773089432355742e-05,-0.0001132627115204296,5.052181463156911e-05,0.00013034336745931305,-0.00035496566659762427,-0.0001356496521256599,2.24013840577986e-06,0.0035324779164966564,0.8975907633743191,0.8902464546503325,0.016555815741801875
2900,0.050452194899158496,-0.10627670884132386,-0.4402278423309328,-1.2178620517253875,-0.18514139652252198,-0.21407102458178992,0.07001703158020978,0.23524983525276183,-1.4453956723213195,0.5964577166363597,9.642950872148599e-05,-0.00013357915134974482,4.287274473461731e-05,-9.953155975280725e-05,3.977515781911703e-05,0.00011419328191663066,-0.0003178265992781812,-0.00011909524877495433,5.950582158206709e-06,0.0031958619656052263,0.8977927984109556,0.8910812683679978,0.015278800028522697
3000,0.050384631068184825,-0.10719985961914054,-0.43896313309669494,-1.218267375230789,-0.18420734405517578,-0.21442248336970807,0.06894598864018917,0.23825404047966003,-1.4442796111106873,0.5963804554194212,8.832096823425438e-05,-0.00011996097438214236,3.823498252907112e-05,-8.775024491639735e-05,3.0654883579465516e-05,0.00010031525505949453,-0.00028390454261089754,-0.00010404956749170049,9.06013635812526e-06,0.0028804056054582464,0.8979738928723237,0.8918369490878831,0.0141136160340835
3100,0.050327921843232294,-0.10804561972618103,-0.4378273844718933,-1.218627744913101,-0.1833820939064025,-0.21468946747481824,0.06800433211028567,0.240934818983078,-1.4433070063591003,0.5962752455845475,8.091620417189586e-05,-0.00010769340761954803,3.3839739791484195e-05,-7.771143445508462e-05,2.2846418909230253e-05,8.829876118737446e-05,-0.0002530322875523896,-9.04453590808819e-05,1.1612812158988568e-05,0.0025857940371452103,0.8981368077398656,0.8925214327464346,0.013049452512782962
3200,0.050280236397734324,-0.10882065296173096,-0.43680751919746397,-1.218945825099945,-0.18265016078948976,-0.2148840706795454,0.06717482134699822,0.243320494890213,-1.4424638867378234,0.5961472293362021,7.417003067189709e-05,-9.672244737544477e-05,2.9733584876011966e-05,-6.916074370123942e-05,1.615839459531877e-05,7.775397097873078e-05,-0.000224977681697608,-7.81371809384069e-05,1.3639885628430808e-05,0.002311715931540468,0.8982834694652411,0.8931421364592097,0.012076539897904567
3300,0.0502400597562476,-0.10953099131584162,-0.4358914315700531,-1.2192244231700897,-0.18199808597564698,-0.21501678340137004,0.06644301116466522,0.24543926119804374,-1.441737949848175,0.5960005484521389,6.798562870925876e-05,-8.692039958761154e-05,2.5924578028832025e-05,-6.165459855437131e-05,1.0387338221548196e-05,6.869273452421975e-05,-0.00019957571185874197,-6.704140422213924e-05,1.5329579969132956e-05,0.002057427930083123,0.8984160843887367,0.8937056306196609,0.011185945134690192
3400,0.05020615266501768,-0.1101825475692749,-0.4350678622722626,-1.2194664180278778,-0.1814149498939514,-0.21509641520678996,0.06579676270484924,0.24731623530387878,-1.441116726398468,0.595838980935514,6.237848216415175e-05,-7.812882861344616e-05,2.2433625557385765e-05,-5.5203800813073406e-05,5.495366616520612e-06,6.073963150184192e-05,-0.0001765712768994682,-5.706652093833992e-05,1.6699102252457526e-05,0.0018220220456271572,0.8985361435396044,0.8942178357152443,0.010369810195648182
3500,0.050177468788854575,-0.11078042984008789,-0.4343273162841797,-1.219674789905548,-0.18089123964309692,-0.21513046734035016,0.06522552892565728,0.24897451996803274,-1.4405902981758119,0.595665468275547,5.7245114157931865e-05,-7.034436622462359e-05,1.9239569973086933e-05,-4.977540910217526e-05,1.2127253285116094e-06,5.358450013374397e-05,-0.00015577806364692635,-4.810235330721807e-05,1.7708376037707666e-05,0.001604607101421625,0.898644875590253,0.8946839150492452,0.00962110108708172
3600,0.050153161035963935,-0.11132936477661133,-0.43366079926490786,-1.219853049516678,-0.18041954040527344,-0.21512530259788032,0.06472034528851509,0.2504351198673248,-1.4401488900184631,0.5954827507957816,5.255788629483648e-05,-6.332616859481398e-05,1.6317815140000407e-05,-4.484741793574896e-05,-2.399635053514928e-06,4.7461728595960255e-05,-0.00013700004766209782,-4.005400687985938e-05,1.8518710021443344e-05,0.0014041038110235826,0.8987439680207899,0.8951083522304544,0.00893343322565413
3700,0.050132522808305956,-0.11183357238769531,-0.43306025862693787,-1.2200035214424134,-0.17999311685562133,-0.2150863569229841,0.06427335143089294,0.2517176687717438,-1.4397833466529846,0.5952930387109518,4.829156451932448e-05,-5.710903161571493e-05,1.3703956063090291e-05,-4.066980685948149e-05,-5.537551453463954e-06,4.1943765540955004e-05,-0.00012006363404087218,-3.284315486694238e-05,1.9104288321614002e-05,0.001219516334481354,0.8988340413372498,0.895495541314449,0.008301224827810913
3800,0.050114974671130005,-0.11229692697525025,-0.43251875042915344,-1.220129019021988,-0.17960636615753173,-0.21501845829188823,0.06387791782617569,0.25283936858177186,-1.4394864439964294,0.5950981481000781,4.438970254910737e-05,-5.154270014600662e-05,1.1342382975594662e-05,-3.697528646639699e-05,-8.226231926753468e-06,3.707608157696668e-05,-0.00010480555260218708,-2.6390888138213306e-05,1.9546094426898635e-05,0.0010498107873218147,0.8989162763045897,0.895848988196667,0.007719449363968059
3900,0.05010000984929227,-0.11272295713424682,-0.43203010559082033,-1.220232331752777,-0.1792542815208435,-0.21492574624717237,0.06352820992469788,0.25381627678871155,-1.439250385761261,0.5948996711522341,4.079128391367115e-05,-4.653758194307665e-05,9.206828850591063e-06,-3.36375520411961e-05,-1.0534821308275354e-05,3.2816181840185574e-05,-9.107028522611257e-05,-2.0617165074842565e-05,1.9843899349317945e-05,0.0008939593386685594,0.8989915555259358,0.8961718825899879,0.007183525289617865
4000,0.05008723436946276,-0.11311467885971069,-0.43158849477767947,-1.2203154563903809,-0.17893294095993043,-0.2148116420954466,0.06321921497583385,0.25466302037239075,-1.43906911611557,0.5946989228948951,3.753666848070028e-05,-4.206340526025707e-05,7.316316478162992e-06,-3.073915789641463e-05,-1.2480449402127325e-05,2.8979391925079127e-05,-7.870812453721799e-05,-1.5463689479406556e-05,2.0033998237071528e-05,0.0007509850456898516,0.8990604158996576,0.8964673367750947,0.006689402286572471
4100,0.05007630264550791,-0.11347519159317017,-0.4311891317367554,-1.2203805088996886,-0.1786388635635376,-0.2146793644875288,0.0629466250538826,0.25539241433143617,-1.4389362692832948,0.5944970628246665,3.4534067037830275e-05,-3.8059925270778225e-05,5.6255185338412595e-06,-2.8169839365682625e-05,-1.416220260352732e-05,2.554598976302221e-05,-6.759550063097799e-05,-1.0865421055246535e-05,2.012389123819807e-05,0.0006199347899581716,0.899123567157585,0.8967378668188758,0.006233420260308253
4200,0.050066932657287934,-0.11380690336227417,-0.43082779049873354,-1.2204295635223388,-0.17836885452270507,-0.21453152708709236,0.06270653828978538,0.25601646304130554,-1.4388469338417054,0.5942948600277305,3.177455242848028e-05,-3.4496472278531566e-05,4.126402054883797e-06,-2.5950482390861818e-05,-1.562237233656732e-05,2.2405002516728277e-05,-5.760699325864801e-05,-6.765157732786559e-06,2.0075692384580652e-05,0.0004999361550488918,0.8991814805056493,0.896985768207378,0.005812289689096398
4300,0.05005887995054401,-0.11411209106445312,-0.43050029277801516,-1.2204647660255432,-0.17812048196792601,-0.21437044851481915,0.06249561682343483,0.25654619336128237,-1.4387964844703673,0.5940932830795645,2.922179943425601e-05,-3.1257934449522605e-05,2.7752756434291507e-06,-2.3842244568323147e-05,-1.6837633336311508e-05,1.9685499853492336e-05,-4.864753912360801e-05,-3.1183029849865584e-06,2.002102302185021e-05,0.00039017654164298177,0.8992348953619512,0.8972131276867004,0.005422993090211022
4400,0.0500519583157857,-0.1143929123878479,-0.43020341992378236,-1.2204873383045196,-0.17789165973663326,-0.21419818811118602,0.06231087669730186,0.2569908916950226,-1.438780415058136,0.5938928117975593,2.6885151112303014e-05,-2.839823026760755e-05,1.5920921580156721e-06,-2.2132616809500405e-05,-1.7901705757589394e-05,1.7078003281767553e-05,-4.0596849184208e-05,1.258311468334489e-07,1.9799889935254786e-05,0.00028982338810408157,0.8992839014303172,0.897421841317555,0.0050628491884680184
4500,0.05004598798983899,-0.11465142965316773,-0.4299338698387147,-1.2204987466335298,-0.17768012285232543,-0.214016480371356,0.06214975044131279,0.25735928416252135,-1.438794696331024,0.5936941346153617,2.475004317829135e-05,-2.5767464092039625e-05,5.630745729190318e-07,-2.040196553494411e-05,-1.8719238175889227e-05,1.4930237364295277e-05,-3.3394739629417986e-05,2.99775930131343e-06,1.962916759339186e-05,0.00019816346723190156,0.8993292440853111,0.8976136441262497,0.004729421413313147
4600,0.05004082242836923,-0.11488925218582154,-0.4296891391277315,-1.2205004751682282,-0.17748408317565917,-0.2138268928974866,0.062009917199611755,0.2576597034931183,-1.4388357758522035,0.5934975733980536,2.2736288030950362e-05,-2.3432986552051242e-05,-3.517177535948183e-07,-1.8941161338403846e-05,-1.946813066524958e-05,1.2892043730506068e-05,-2.6950255168317995e-05,5.540116407303441e-06,1.9339830407716513e-05,0.0001144781850797515,0.8993710367758467,0.8977899252749921,0.004420532660193979
4700,0.050036360376285324,-0.115108060836792,-0.4294665515422821,-1.2204937577247619,-0.17730214595794677,-0.21363082043826576,0.0618892714381218,0.2578990042209625,-1.4389009833335877,0.5933035900816321,2.0907364762463257e-05,-2.133375745642805e-05,-1.1635501866972723e-06,-1.7629284352693732e-05,-2.0057084509510177e-05,1.1038951186034007e-05,-2.1187151041067985e-05,7.768424992793432e-06,1.9110747609827203e-05,3.817951476038175e-05,0.8994097446815431,0.897952217146667,0.0041341790042906555
4800,0.050032483997043554,-0.11530917882919312,-0.42926395535469064,-1.2204795002937316,-0.1771328091621399,-0.2134294521063566,0.06178589090704918,0.25808412432670585,-1.4389870762825012,0.5931124499067664,1.9211021083257007e-05,-1.942521593036436e-05,-1.8603661008191663e-06,-1.639292162067818e-05,-2.0528192578687884e-05,9.404277795966625e-06,-1.605258633307799e-05,9.72252092567345e-06,1.88793881648104e-05,-3.131271840003834e-05,0.899445624254804,0.8981016525176528,0.0038684906770555362
4900,0.05002911451535148,-0.11549396514892578,-0.4290792763233185,-1.2204587876796722,-0.17697491645812988,-0.21322386972606183,0.06169838309288025,0.25822039246559136,-1.4390915751457214,0.5929243644699455,1.766183437438663e-05,-1.769396220652332e-05,-2.452063708705809e-06,-1.5264021508443194e-05,-2.0867727323546695e-05,7.961054495810585e-06,-1.1460643626468005e-05,1.1446847937871527e-05,1.8544217539333726e-05,-9.464029315323838e-05,0.8994787949763122,0.8982393226084241,0.0036217844079331264
5000,0.05002619186201721,-0.11566369533538823,-0.42891101241111756,-1.220432198047638,-0.17682808637619019,-0.21301481537520886,0.06162518113851547,0.25831344723701477,-1.4392122149467468,0.5927396198734641,1.6203902725907552e-05,-1.614188621488955e-05,-2.9758577145646037e-06,-1.4255813889718638e-05,-2.1159400819211858e-05,6.611140986473638e-06,-7.375866452188006e-06,1.2950124081800222e-05,1.8186529280223838e-05,-0.00015220073580903847,0.8995095728216256,0.8983662171292963,0.0033925929223059203
5100,0.05002363740394779,-0.11581943035125733,-0.4287576913833619,-1.2204007446765899,-0.1766902446746826,-0.21280325166881084,0.06156479939818382,0.25836806893348696,-1.4393463015556336,0.5925582369789482,1.4850749960246492e-05,-1.4762911803244983e-05,-3.4324818987130344e-06,-1.3378240269190655e-05,-2.139842548557382e-05,5.351648712805966e-06,-3.741768640893326e-06,1.4252094123614874e-05,1.7807805500078534e-05,-0.00020451305497600825,0.8995381368222297,0.8984832781156001,0.003179562474302581
5200,0.05002139888357854,-0.11596214771270752,-0.4286173105239869,-1.2203651189804077,-0.1765611410140991,-0.21258996836841107,0.06151621639728546,0.2583884298801421,-1.4394928097724915,0.592380421422422,1.3608105166427967e-05,-1.3512267094022574e-05,-3.815197633016965e-06,-1.257156576244256e-05,-2.154970210312187e-05,4.213236013583956e-06,-5.284598311039641e-07,1.5363800784210143e-05,1.7474413846230233e-05,-0.00025197415123157845,0.8995647374575129,0.8985913880605949,0.002981411798042177
5300,0.05001944458694291,-0.11609296798706055,-0.4284889817237854,-1.22032573223114,-0.17643954753875732,-0.21237546317279338,0.061478263884782745,0.25837844014167777,-1.4396499037742614,0.5922061732038856,1.2417744676435172e-05,-1.23663670706243e-05,-4.149642481721117e-06,-1.1806740017306084e-05,-2.1668170700184446e-05,3.185856974144992e-06,2.3057541246907368e-06,1.631902124160799e-05,1.7107238465998457e-05,-0.00029496458480763834,0.8995895000685777,0.8986911670803238,0.0027969848671446497
5400,0.050017730456548656,-0.11621248722076416,-0.4283716678619385,-1.2202834904193878,-0.1763257145881653,-0.2121603053063154,0.061450234800577166,0.2583418428897858,-1.439815604686737,0.5920357158407569,1.1369917285709989e-05,-1.1319947577712062e-05,-4.415649309308377e-06,-1.1090262646717974e-05,-2.1659794617784533e-05,2.306152953223955e-06,4.8230462843059364e-06,1.7125719759021633e-05,1.673646439712773e-05,-0.0003339990613113584,0.8996126631554944,0.8987833485643932,0.0026252105916881783
5500,0.05001621882559314,-0.1163214921951294,-0.4282639265060425,-1.2202390491962434,-0.17621808052062993,-0.21194504909217357,0.061430852860212326,0.258281534910202,-1.4399882435798645,0.5918689182028174,1.0366533626885915e-05,-1.038387161997768e-05,-4.658348698072245e-06,-1.0456254981505709e-05,-2.1650483574824082e-05,1.452841740962422e-06,7.034143592030747e-06,1.7807722187232136e-05,1.635574700457637e-05,-0.0003692165639023456,0.8996341433899943,0.8988686300748668,0.0024651684298184675
5600,0.0500148938795551,-0.11642084121704102,-0.4281651318073273,-1.2201922833919525,-0.17611680030822754,-0.2117298971861601,0.06141972839832306,0.2582007467746735,-1.4401673913002013,0.5917058756574989,9.41419954186068e-06,-9.57510309262198e-06,-4.866911112699767e-06,-9.96395459438304e-06,-2.1656040951246762e-05,5.907120680660542e-07,8.97702218107259e-06,1.836838783590918e-05,1.5921356327903953e-05,-0.00040107793500112395,0.8996542150600362,0.8989474111895106,0.002315982287221613
5700,0.05001372025111871,-0.1165113091468811,-0.42807493209838865,-1.2201430022716522,-0.17602088451385497,-0.21151542477309698,0.061415959522128104,0.25810183882713317,-1.440351927280426,0.5915466597303748,8.550291624942473e-06,-8.803536536556923e-06,-5.016188660889043e-06,-9.40054772868848e-06,-2.156796984991121e-05,-7.643758408134628e-08,1.0653320233258023e-05,1.8807480963989438e-05,1.5621093564274203e-05,-0.00042972976332577504,0.8996730392624158,0.899020484841094,0.002176790470306132
