Seed & Epoch,Loss,"L1 W1,1","L1 W2,1","L1 W1,2","L1 W2,2",L1 B1,L1 B2,"L2 W1,1","L2 W2,1",L2 B1,"L1 GW1,1","L1 GW2,1","L1 GW1,2","L1 GW2,2",L1 GB1,L1 GB2,"L2 GW1,1","L2 GW2,1",L2 GB1,Predicted Y1,Predicted Y2,Predicted Y3,Predicted Y4
Seed 1 / Epoch 0,0.5288844704627991,-0.4678700864315033,-0.030095377936959267,-0.9424180388450623,0.36496081948280334,0.0,0.0,0.6087149977684021,-0.06132069230079651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010992102324962616,-0.04455569013953209,-0.048335760831832886
Seed 1 / Epoch 100,0.24577467143535614,-0.4102567732334137,0.2540113031864166,-0.9440242648124695,0.3459172248840332,0.14168936014175415,-0.01846746727824211,0.5653459429740906,0.06734450906515121,0.7139931321144104,0.004405491054058075,-0.015286054462194443,0.0013446337543427944,-0.0049663023091852665,0.006256029009819031,0.0007769595831632614,0.0011086250888183713,-0.014123166911303997,-0.0005356520414352417,0.5148128271102905,0.6041472554206848,0.41172653436660767,0.4640057384967804
Seed 1 / Epoch 200,0.24005058407783508,-0.4790612757205963,0.38529202342033386,-0.9742392897605896,0.43780192732810974,0.059867411851882935,-0.04039515182375908,0.548928439617157,0.19872649013996124,0.7279552817344666,0.008995506912469864,-0.011561058461666107,0.0049260882660746574,-0.012768740765750408,0.010166976600885391,0.003921938128769398,0.0023002654779702425,-0.012940972112119198,-0.0021457821130752563,0.501897394657135,0.6609874963760376,0.37448635697364807,0.4495603144168854
Seed 1 / Epoch 300,0.23069541156291962,-0.5853298902511597,0.49071645736694336,-1.0513211488723755,0.5944904685020447,-0.06233344227075577,-0.10623841732740402,0.5190929174423218,0.3366670608520508,0.755055844783783,0.011956345289945602,-0.009599991142749786,0.010936828330159187,-0.018223099410533905,0.014147985726594925,0.009718243032693863,0.0036056390963494778,-0.015022442676126957,-0.0032005906105041504,0.48650774359703064,0.722573459148407,0.3462524712085724,0.426310271024704
Seed 1 / Epoch 400,0.21427088975906372,-0.7114413976669312,0.5747925639152527,-1.2028156518936157,0.797008752822876,-0.2194502055644989,-0.24545615911483765,0.4772258698940277,0.5072318315505981,0.7921227216720581,0.012839337810873985,-0.007012719288468361,0.019522784277796745,-0.021926071494817734,0.0169427078217268,0.018359513953328133,0.0047706132754683495,-0.01944342441856861,-0.004250943660736084,0.46053215861320496,0.7953029274940491,0.3312181830406189,0.3947450816631317
Seed 1 / Epoch 500,0.18803036212921143,-0.8339632749557495,0.6263742446899414,-1.4375666379928589,1.0242317914962769,-0.3937164545059204,-0.4718034565448761,0.4237930178642273,0.7319686412811279,0.8402479887008667,0.011366800405085087,-0.0032580923289060593,0.026491932570934296,-0.022863542661070824,0.017469095066189766,0.026150118559598923,0.0057616522535681725,-0.025499092414975166,-0.005264356732368469,0.4198029041290283,0.8745158314704895,0.3424094319343567,0.35737282037734985
Seed 1 / Epoch 600,0.15623018145561218,-0.9356898069381714,0.6427019834518433,-1.707276701927185,1.2397469282150269,-0.5603941082954407,-0.7465612888336182,0.369282066822052,1.0123871564865112,0.8939943313598633,0.009017698466777802,-0.00037917448207736015,0.02611614763736725,-0.019694387912750244,0.015570946037769318,0.027524106204509735,0.004656016826629639,-0.030029987916350365,-0.005322173237800598,0.3690367639064789,0.9411895871162415,0.38394075632095337,0.32518452405929565
Seed 1 / Epoch 700,0.1284579038619995,-1.01628577709198,0.6407509446144104,-1.9410220384597778,1.4129441976547241,-0.702552318572998,-1.0030485391616821,0.33871370553970337,1.3216915130615234,0.9452581405639648,0.007270439062267542,0.0004934705793857574,0.020251968875527382,-0.015039021149277687,0.01294972188770771,0.023311076685786247,0.0012918991269543767,-0.03131183236837387,-0.004946433007717133,0.319620817899704,0.9820221662521362,0.43631964921951294,0.3059663474559784
Seed 1 / Epoch 800,0.10779352486133575,-1.0838687419891357,0.6361789703369141,-2.1099541187286377,1.543532371520996,-0.8220832347869873,-1.2097417116165161,0.3445032238960266,1.6310985088348389,0.9938252568244934,0.006377778481692076,0.0003241548838559538,0.01373151782900095,-0.011331352405250072,0.011141035705804825,0.01819176971912384,-0.0023444760590791702,-0.030337059870362282,-0.0048200711607933044,0.27804625034332275,1.0033962726593018,0.4837191104888916,0.29547739028930664
Seed 1 / Epoch 900,0.0923779308795929,-1.1456365585327148,0.6356048583984375,-2.219248056411743,1.6433234214782715,-0.9279767870903015,-1.3703380823135376,0.3837946355342865,1.9255262613296509,1.042394757270813,0.006042910274118185,-0.00024957803543657064,0.008415861055254936,-0.008829532191157341,0.010145517997443676,0.014185246080160141,-0.005361821968108416,-0.02850443497300148,-0.004912234842777252,0.2446417659521103,1.0143858194351196,0.5240681767463684,0.2880001366138458
