Seed & Epoch,Loss,"L1 W1,1","L1 W2,1","L1 W1,2","L1 W2,2",L1 B1,L1 B2,"L2 W1,1","L2 W2,1",L2 B1,"L1 GW1,1","L1 GW2,1","L1 GW1,2","L1 GW2,2",L1 GB1,L1 GB2,"L2 GW1,1","L2 GW2,1",L2 GB1,Predicted Y1,Predicted Y2,Predicted Y3,Predicted Y4
Seed 1 / Epoch 0,0.5001241564750671,-0.4678700864315033,-0.030095377936959267,-0.9424180388450623,0.36496081948280334,0.0,0.0,0.6087149977684021,-0.06132069230079651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022562843514606357,-2.270097866130527e-05,-2.6770894692162983e-05
Seed 1 / Epoch 100,0.17221301794052124,-0.46304255723953247,-0.032504256814718246,-0.9396725296974182,0.7819176316261292,-0.00759340263903141,-0.0009546217042952776,0.6051303744316101,0.6923494338989258,0.3748963475227356,-0.0007905883248895407,0.0008528842590749264,-0.0009002438746392727,-0.029760710895061493,7.472408469766378e-05,-0.030646804720163345,0.000558377243578434,-0.03223308548331261,0.0123472660779953,0.3760574758052826,0.9099081754684448,0.36677858233451843,0.37195026874542236
Seed 1 / Epoch 200,0.16937582194805145,-0.4535149037837982,-0.04213212430477142,-0.9277777671813965,0.8598880767822266,-0.007805882021784782,-0.00186150090303272,0.5984737873077393,0.7642741203308105,0.3396953344345093,-0.0009994057472795248,0.0009914337424561381,-0.0012762820115312934,-0.0005895677022635937,2.4635810405015945e-06,-0.0018525229534134269,0.0006877591367810965,0.000891111558303237,0.00041159987449645996,0.33967411518096924,0.9950954914093018,0.3298664689064026,0.33618712425231934
Seed 1 / Epoch 300,0.16933214664459229,-0.44358325004577637,-0.05196431279182434,-0.915060818195343,0.869346022605896,-0.007806992158293724,-0.005380160175263882,0.5917640328407288,0.7594301700592041,0.33950716257095337,-0.0009882037993520498,0.0009806238813325763,-0.0012682079104706645,-0.0005409092409536242,2.1301675587892532e-06,-0.0017966559389606118,0.0006548681994900107,0.0009221964864991605,0.00035993754863739014,0.3394547402858734,0.9952139258384705,0.3298778235912323,0.3361733555793762
Seed 1 / Epoch 400,0.16931259632110596,-0.43374910950660706,-0.061705559492111206,-0.9024373292922974,0.8756651878356934,-0.007808020804077387,-0.011834809556603432,0.5853739976882935,0.7514068484306335,0.3393336236476898,-0.0009806053712964058,0.0009432572987861931,-0.0012581382179632783,-0.0037595871835947037,-2.8257956728339195e-05,-0.0050060623325407505,0.0006278020446188748,-0.0027870414778590202,-0.0048268139362335205,0.33871257305145264,0.9866334199905396,0.32939326763153076,0.33560711145401
Seed 1 / Epoch 500,0.16923169791698456,-0.42403554916381836,-0.07133384048938751,-0.889937698841095,0.8841801881790161,-0.007810239214450121,-0.0034659565426409245,0.5793185234069824,0.7462610602378845,0.3389502465724945,-0.0009681998053565621,0.0009608620312064886,-0.001247260021045804,-0.0003490331582725048,1.1044321581721306e-06,-0.0015854176599532366,0.0005906105507165194,0.0010816222056746483,0.00019063055515289307,0.3388970196247101,0.9957048892974854,0.32979655265808105,0.3359827995300293
Seed 1 / Epoch 600,0.16920976340770721,-0.4144422709941864,-0.0808434709906578,-0.8899114727973938,0.8843139410018921,-0.007809874136000872,-0.0034999512135982513,0.5735954642295837,0.7459771037101746,0.3390069901943207,-0.000957947806455195,0.0009511167299933732,-0.0012458842247724533,-0.0004155656788498163,1.4415709301829338e-06,-0.0016506907995790243,0.000558341620489955,0.0010018511675298214,0.0002512931823730469,0.3389599621295929,0.9955252408981323,0.32994160056114197,0.3360757529735565
Seed 1 / Epoch 700,0.16918835043907166,-0.4049437642097473,-0.0902605876326561,-0.8898813724517822,0.8845949769020081,-0.007810279726982117,-0.003383673494681716,0.5681887269020081,0.7458632588386536,0.3389303386211395,-0.0009490516385994852,0.0009422239381819963,-0.0012458806158974767,-0.00038758351001888514,1.2828386388719082e-06,-0.0016228168969973922,0.0005269514513202012,0.0010345715563744307,0.00022576749324798584,0.33888208866119385,0.9956005811691284,0.32994136214256287,0.33602747321128845
Seed 1 / Epoch 800,0.1691676825284958,-0.3955332636833191,-0.0995909795165062,-0.8898528218269348,0.8848499655723572,-0.007810545153915882,-0.003293091431260109,0.563094437122345,0.7457202076911926,0.33887743949890137,-0.0009405467426404357,0.0009337942465208471,-0.0012456553522497416,-0.0003752453485503793,1.2070522643625736e-06,-0.00161035917699337,0.0004957634955644608,0.0010486987885087729,0.0002143383026123047,0.3388291299343109,0.9956337213516235,0.3299635052680969,0.33600232005119324
Seed 1 / Epoch 900,0.16914761066436768,-0.38620591163635254,-0.10883969068527222,-0.8898267149925232,0.8851023316383362,-0.007810801733285189,-0.003202189924195409,0.5583100318908691,0.7455773949623108,0.33882561326026917,-0.0009325650171376765,0.0009258782956749201,-0.0012454382376745343,-0.00036269158590584993,1.1317315511405468e-06,-0.001597688184119761,0.0004648527828976512,0.0010631111217662692,0.00020268559455871582,0.33877718448638916,0.9956674575805664,0.32998403906822205,0.33597666025161743
Seed 1 / Epoch 1000,0.16912811994552612,-0.376956582069397,-0.11801178753376007,-0.8898019790649414,0.8853504061698914,-0.007811036426573992,-0.0031153419986367226,0.5538322925567627,0.7454313635826111,0.33877769112586975,-0.0009250844595953822,0.0009184641530737281,-0.0012452008668333292,-0.0003518650773912668,1.067121047526598e-06,-0.001586718251928687,0.0004341924795880914,0.0010754913091659546,0.00019265711307525635,0.33872926235198975,0.9956965446472168,0.3300061523914337,0.33595338463783264
Seed 1 / Epoch 1100,0.16910916566848755,-0.36777985095977783,-0.12711235880851746,-0.8897793889045715,0.8855964541435242,-0.00781126506626606,-0.0030276791658252478,0.5496595501899719,0.7452853918075562,0.3387305438518524,-0.0009181198547594249,0.0009115557186305523,-0.0012449726928025484,-0.00034073495771735907,1.001986674964428e-06,-0.0015754480846226215,0.0004037757753394544,0.0010882590431720018,0.00018225610256195068,0.3386821150779724,0.995726466178894,0.33002662658691406,0.3359293043613434
Seed 1 / Epoch 1200,0.16909068822860718,-0.35867083072662354,-0.13614627718925476,-0.8897574543952942,0.8858386278152466,-0.007811474613845348,-0.002943460363894701,0.5457887053489685,0.7451363205909729,0.33868706226348877,-0.0009116493165493011,0.0009051419328898191,-0.0012447246117517352,-0.00033122056629508734,9.465147741138935e-07,-0.00156576803419739,0.00037357673863880336,0.0010991196613758802,0.00017340481281280518,0.33863866329193115,0.9957520365715027,0.33004865050315857,0.3359074294567108
Seed 1 / Epoch 1300,0.169072687625885,-0.34962451457977295,-0.14511866867542267,-0.8897376656532288,0.886078953742981,-0.007811683230102062,-0.0028582070954144,0.5422176718711853,0.744987428188324,0.3386443257331848,-0.00090568553423509,0.0008992254734039307,-0.0012444858439266682,-0.0003213580930605531,8.905772119760513e-07,-0.001555743394419551,0.00034358835546299815,0.0011104186996817589,0.00016424059867858887,0.3385959267616272,0.9957785606384277,0.33006924390792847,0.3358847498893738
Seed 1 / Epoch 1400,0.16905510425567627,-0.3406357765197754,-0.15403439104557037,-0.8897181749343872,0.8863162398338318,-0.007811871822923422,-0.002776044188067317,0.5389445424079895,0.7448354363441467,0.3386048376560211,-0.0009002106380648911,0.0008937970851548016,-0.0012442292645573616,-0.0003129785181954503,8.429051376879215e-07,-0.001547178253531456,0.0003137855383101851,0.0011199640575796366,0.00015638768672943115,0.33855655789375305,0.9958010911941528,0.330091267824173,0.3358638882637024
Seed 1 / Epoch 1500,0.16903790831565857,-0.3316996693611145,-0.16289833188056946,-0.8897002339363098,0.886552095413208,-0.007812058553099632,-0.0026927455328404903,0.5359674096107483,0.7446836233139038,0.33856603503227234,-0.0008952359203249216,0.0008888598531484604,-0.0012439811835065484,-0.00030425062868744135,7.945927791297436e-07,-0.0015382677083835006,0.00028416028362698853,0.0011299450416117907,0.00014823675155639648,0.33851778507232666,0.9958245754241943,0.3301120102405548,0.3358421325683594
Seed 1 / Epoch 1600,0.16902101039886475,-0.32281121611595154,-0.17171531915664673,-0.8896822333335876,0.8867851495742798,-0.007812228053808212,-0.002612093463540077,0.533284604549408,0.7445290684700012,0.33853018283843994,-0.0008907447918318212,0.0008844052790664136,-0.0012437168043106794,-0.00029685068875551224,7.537310011684895e-07,-0.001530663575977087,0.0002546889299992472,0.0011383527889847755,0.00014133751392364502,0.3384820520877838,0.9958444833755493,0.3301341235637665,0.3358219861984253
Seed 1 / Epoch 1700,0.1690044403076172,-0.3139655590057373,-0.18049028515815735,-0.8896656632423401,0.887016773223877,-0.007812397088855505,-0.002530350349843502,0.5308945178985596,0.7443748712539673,0.3384949266910553,-0.0008867483702488244,0.0008804354001767933,-0.0012434613890945911,-0.00028921349439769983,7.110647857189178e-07,-0.0015228253323584795,0.00022536281903740019,0.001147062168456614,0.00013394653797149658,0.33844685554504395,0.9958650469779968,0.3301551043987274,0.3358008563518524
Seed 1 / Epoch 1800,0.16898761689662933,-0.3051583468914032,-0.18922707438468933,-0.8895920515060425,0.8874562978744507,-0.007813149131834507,-0.0022129411809146404,0.5287957787513733,0.7441920042037964,0.3383494019508362,-0.0008838502108119428,0.0008771921275183558,-0.0012440340360626578,-0.00020498246885836124,2.995366230607033e-07,-0.0014392236480489373,0.00019643627456389368,0.0012472120579332113,5.665421485900879e-05,0.33829620480537415,0.9960925579071045,0.3300597071647644,0.335664838552475
Seed 1 / Epoch 1900,0.16897106170654297,-0.2963831424713135,-0.1979319006204605,-0.8895188570022583,0.8877688646316528,-0.007813289761543274,-0.002018146915361285,0.5269867181777954,0.7438593506813049,0.33831915259361267,-0.0008807969861663878,0.0008741712663322687,-0.001243444043211639,-0.00020082970149815083,2.757878974080086e-07,-0.00143453071359545,0.000167321166372858,0.0012514187255874276,5.2347779273986816e-05,0.33826714754104614,0.9961036443710327,0.3300859332084656,0.33564797043800354
Seed 1 / Epoch 2000,0.1689552515745163,-0.2876347303390503,-0.2066093534231186,-0.889470636844635,0.8878465294837952,-0.00781257078051567,-0.0021454074885696173,0.5254662036895752,0.7434837222099304,0.3384537398815155,-0.0008773302542977035,0.000871269206982106,-0.0012414915254339576,-0.00030987663194537163,7.974449545145035e-07,-0.0015416628448292613,0.00013794039841741323,0.0011200389126315713,0.00015178322792053223,0.33841076493263245,0.9958085417747498,0.33028385043144226,0.3358003795146942
Seed 1 / Epoch 2100,0.1689395159482956,-0.27891111373901367,-0.2152632474899292,-0.8894239068031311,0.8881065845489502,-0.007812726311385632,-0.002090004039928317,0.5242346525192261,0.7433268427848816,0.33842161297798157,-0.0008752824505791068,0.000869218201842159,-0.0012412499636411667,-0.00030172383412718773,7.551861926913261e-07,-0.001533303176984191,0.00010903574002441019,0.0011293949792161584,0.00014406442642211914,0.338378369808197,0.9958305358886719,0.33030247688293457,0.33577674627304077
Seed 1 / Epoch 2200,0.16892391443252563,-0.27020612359046936,-0.22389881312847137,-0.8893792629241943,0.8883539438247681,-0.00781282503157854,-0.002046627923846245,0.5232903957366943,0.7431581020355225,0.33840057253837585,-0.0008736596792005002,0.0008676193538121879,-0.0012409096816554666,-0.00030073104426264763,7.479684427380562e-07,-0.0015319987433031201,8.017416257644072e-05,0.0011301622726023197,0.00014291703701019287,0.3383576571941376,0.995833158493042,0.3303317725658417,0.33576321601867676
Seed 1 / Epoch 2300,0.16890843212604523,-0.26151496171951294,-0.2325209379196167,-0.8893367052078247,0.8885999917984009,-0.007812922820448875,-0.0020043037366122007,0.5226331353187561,0.7429905533790588,0.33838051557540894,-0.0008725177613086998,0.0008664942579343915,-0.0012405734742060304,-0.00029985152650624514,7.410417310893536e-07,-0.001530806883238256,5.136217805556953e-05,0.0011308046523481607,0.0001417696475982666,0.33833783864974976,0.9958354830741882,0.3303609788417816,0.33574920892715454
Seed 1 / Epoch 2400,0.1688930094242096,-0.2528326213359833,-0.2411341667175293,-0.8892955780029297,0.8888552188873291,-0.007813069969415665,-0.001950056990608573,0.5222623348236084,0.7428358197212219,0.3383515477180481,-0.0008719101897440851,0.000865864334627986,-0.0012403394794091582,-0.0002921101404353976,7.024500519037247e-07,-0.001522849895991385,2.2600408556172624e-05,0.001139711937867105,0.0001345127820968628,0.33830857276916504,0.9958564043045044,0.3303797245025635,0.3357243239879608
Seed 1 / Epoch 2500,0.16887758672237396,-0.2441544532775879,-0.24974325299263,-0.8892492055892944,0.8891029357910156,-0.007813172414898872,-0.0019024816574528813,0.5221777558326721,0.7426656484603882,0.338331937789917,-0.0008717340533621609,0.0008656880236230791,-0.0012400130508467555,-0.0002904663560912013,6.932532414793968e-07,-0.0015208927216008306,-6.159791155369021e-06,0.0011412709718570113,0.00013276934623718262,0.33828914165496826,0.9958608150482178,0.33040767908096313,0.3357079029083252
