Seed & Epoch,Loss,"L1 W1,1","L1 W2,1","L1 W1,2","L1 W2,2",L1 B1,L1 B2,"L2 W1,1","L2 W2,1",L2 B1,"L1 GW1,1","L1 GW2,1","L1 GW1,2","L1 GW2,2",L1 GB1,L1 GB2,"L2 GW1,1","L2 GW2,1",L2 GB1,Predicted Y1,Predicted Y2,Predicted Y3,Predicted Y4
Seed 1 / Epoch 50000,0.0009388856706209,-5.7354350090026855,5.619551658630371,-5.370129585266113,5.568176746368408,-3.0809285640716557,2.696117162704468,8.477334976196289,-8.173172950744629,3.837637424468994,0.0001150768075603,-0.0001134914273279,0.0001474958990002,-0.0001461897481931,5.001253157388419e-05,-7.505049870815128e-05,-0.0003351743507664,0.000338286277838,-0.0001721342268865,0.0308647993952035,0.971346080303192,0.9648213982582092,0.0272823348641395
Seed 2 / Epoch 50000,0.1260112822055816,-4.887032508850098,-8.123017311096191,-2.880858421325684,7.975448608398437,0.88203364610672,1.646127462387085,-6.283865928649902,-4.489987373352051,4.491262435913086,5.72291282878723e-05,0.0002793255262076,8.92659300006926e-05,-0.0003133292484562,-1.8806314983521588e-05,-5.928397877141833e-05,0.0001402246125508,0.0001518071949249,-0.0001502037048339,0.023725239560008,0.4992682933807373,0.9666552543640136,0.5016354322433472
Seed 3 / Epoch 50000,0.0007226729067042,-5.945681095123291,-5.959438800811768,4.460665702819824,4.463865280151367,2.2782177925109863,-6.943439483642578,-8.999098777770996,-9.170494079589844,4.47587776184082,8.341413195012137e-05,8.218607399612665e-05,-9.736180072650312e-05,-9.711500024423005e-05,-5.1493178034434095e-05,0.000149971776409,0.0002409138251096,0.0002534288214519,-0.0001229850167874,0.0242297872900962,0.9719638824462892,0.9719394445419312,0.0270220339298248
Seed 4 / Epoch 50000,0.1259469985961914,4.107396602630615,-8.044953346252441,-3.240600109100342,-7.690989017486572,-3.1722280979156494,0.7231505513191223,5.716212749481201,-5.627110958099365,-0.0008971687639132,-4.6985718654468656e-05,0.0002871415344998,0.000100869576272,0.0003185938403476,3.0286551918834448e-05,-2.797761953843292e-05,-0.0001451211137464,0.0001719145220704,-3.203749656677246e-07,0.0276608280837535,0.4984714090824127,0.9754933714866638,0.5008905529975891
Seed 5 / Epoch 50000,0.0008002265240065,4.217772483825684,4.1891303062438965,6.352897644042969,6.217241764068604,-6.449886322021484,-2.7404744625091557,-9.433171272277832,8.698578834533691,-3.966445446014404,-0.0001099430373869,-0.0001117346691899,-7.801548053976148e-05,-9.021760342875496e-05,0.0001715434482321,5.716306986869313e-05,0.0002754619345068,-0.0002702453639358,0.0001375744468532,0.030651269480586,0.9728959798812866,0.9731281399726868,0.0283669009804725
Seed 6 / Epoch 50000,0.126073271036148,-4.218798637390137,7.948939800262451,2.9840309619903564,7.515719413757324,3.322725772857666,-0.7420876622200012,-5.893699645996094,5.389519691467285,0.5026605725288391,4.919758066534996e-05,-0.0003138620522804,-0.0001223496074089,-0.0003662740346044,-3.733698395080864e-05,3.471576201263815e-05,0.0001689247292233,-0.000192126550246,2.298504114151001e-05,0.0308421608060598,0.4980998933315277,0.9750637412071228,0.5008156895637512
Seed 7 / Epoch 50000,0.0006656301557086,4.467909336090088,4.465357780456543,-6.121522426605225,-6.109353542327881,-6.950766086578369,2.3643224239349365,-9.252873420715332,-9.009111404418944,4.506656169891357,-9.01901803445071e-05,-9.034134563989936e-05,7.061722135404125e-05,7.155164348660037e-05,0.0001392040867358,-4.479402196011506e-05,0.000233513812418,0.000225522861001,-0.0001136254286393,0.0232685785740613,0.9730695486068726,0.97309011220932,0.0259172283113002
Seed 8 / Epoch 50000,0.0008776307804509,6.194480419158936,6.158054351806641,4.213666915893555,4.205383777618408,-2.688969612121582,-6.460648536682129,8.621084213256836,-9.319183349609377,-3.940487146377564,-9.435095125809312e-05,-9.809764742385596e-05,-0.0001194286742247,-0.0001200909900944,6.334742647595704e-05,0.0001850048138294,-0.0002946410677395,0.0003014918474946,0.0001490738068241,0.0320934280753135,0.9716900587081908,0.9717558026313782,0.0296874959021806
Seed 9 / Epoch 50000,0.0006910263327881,4.423550128936768,4.435072898864746,-6.1746344566345215,-6.234501361846924,-6.890786647796631,2.4005720615386963,-9.222723007202148,-8.944812774658203,4.488493919372559,-9.519621380604804e-05,-9.456896805204452e-05,7.189667667262256e-05,6.740381650160998e-05,0.0001468757400289,-4.612562042893842e-05,0.000242704685661,0.000233619051869,-0.0001174827048089,0.0236120540648698,0.9726245999336244,0.9725252389907836,0.0265009701251983
Seed 10 / Epoch 50000,0.0006569510442204,-4.581305503845215,-4.57858943939209,-5.985596179962158,-5.9736151695251465,6.811435699462891,2.383993625640869,9.07776165008545,-9.352349281311035,-4.258609294891357,8.980515121947974e-05,8.997501572594047e-05,6.977900920901448e-05,7.068120612530038e-05,-0.0001380790199618,-4.428518877830357e-05,-0.0002294107689522,0.0002189477818319,0.0001194585347548,0.0228918232023715,0.9756075143814088,0.975625455379486,0.0302432943135499
